from	to
1147-3551	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
COMMD9 (HSPC166)|COMMD9	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB	COMMD9 (HSPC166)|COMMD9
BAF180/200|ARID2|BAF200|ARID2|PBAF|ARID2|ACTL6B|BAF53|ACTL6B|PBAF|ACTL6B|BAF180/200|PBRM1|BAF180|PBRM1|PBAF|PBRM1|ACTB|Actin cytoskeletal|ACTB|Actin|ACTB|BAF|ACTB|Dynactin complex|ACTB|PBAF|ACTB|BAF|SMARCA4|BRG1|SMARCA4|PBAF|SMARCA4|BAF47|SMARCB1|BAF|SMARCB1|PBAF|SMARCB1|BAF155|SMARCC1|BAF|SMARCC1|PBAF|SMARCC1|BAF170|SMARCC2|BAF|SMARCC2|PBAF|SMARCC2|BAF60|SMARCD1|BAF60A|SMARCD1|BAF|SMARCD1|PBAF|SMARCD1|BAF57|SMARCE1|BAF|SMARCE1|PBAF|SMARCE1|BAF53|ACTL6A|BAF53A|ACTL6A|BAF|ACTL6A|PBAF|ACTL6A	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB	BAF180/200|ARID2|BAF200|ARID2|PBAF|ARID2|ACTL6B|BAF53|ACTL6B|PBAF|ACTL6B|BAF180/200|PBRM1|BAF180|PBRM1|PBAF|PBRM1|ACTB|Actin cytoskeletal|ACTB|Actin|ACTB|BAF|ACTB|Dynactin complex|ACTB|PBAF|ACTB|BAF|SMARCA4|BRG1|SMARCA4|PBAF|SMARCA4|BAF47|SMARCB1|BAF|SMARCB1|PBAF|SMARCB1|BAF155|SMARCC1|BAF|SMARCC1|PBAF|SMARCC1|BAF170|SMARCC2|BAF|SMARCC2|PBAF|SMARCC2|BAF60|SMARCD1|BAF60A|SMARCD1|BAF|SMARCD1|PBAF|SMARCD1|BAF57|SMARCE1|BAF|SMARCE1|PBAF|SMARCE1|BAF53|ACTL6A|BAF53A|ACTL6A|BAF|ACTL6A|PBAF|ACTL6A
ICAM1|sICAM1|ICAM1	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB	ICAM1|sICAM1|ICAM1
467-3725	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
1051-2099	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
177-3146-3684-3689	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
CIITA	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
1147-9020	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
1386-2099-3725	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
GLG1	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
RARS	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
hnRNP U|HNRNPU	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB	hnRNP U|HNRNPU
APLP2 active fragment|APLP2|APLP2 precursor|APLP2	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
PP2A structural|PPP2R1A|PR65-alpha|PPP2R1A|PP2A structural|PPP2R1B|PPP2R1B	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB	PP2A structural|PPP2R1A|PR65-alpha|PPP2R1A|PP2A structural|PPP2R1B|PPP2R1B
CLIC4	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
RP42 (Scro)|DCUN1D1	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
LYL1	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
COMMD4	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB	COMMD4
54951	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB	54951
1386-2099	NF-kB p50/RelB|NFKB1|NF-kB p50/c-Rel|NFKB1|NF-kB p50/p50|NFKB1|NF-kB p50/p65|NFKB1|NF-kB1 (p105)|NFKB1|NF-kB1 (p50)|NFKB1|NF-kB|NFKB1|NF-kB p52/RelB|NFKB2|NF-kB p52/p52|NFKB2|NF-kB p52/p65|NFKB2|NF-kB2 (p100)|NFKB2|NF-kB2 (p52)|NFKB2|NF-kB|NFKB2|NF-kB p50/c-Rel|REL|NF-kB p65/c-Rel|REL|NF-kB|REL|c-Rel (NF-kB subunit)|REL|NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA|NF-kB p50/RelB|RELB|NF-kB p52/RelB|RELB|NF-kB|RELB|RelB (NF-kB subunit)|RELB
