from	to
p27KIP1|CDKN1B	1017-8900
p27KIP1|CDKN1B	NTF2|NUTF2
p27KIP1|CDKN1B	Cyclin T2|CCNT2
p27KIP1|CDKN1B	595-1021
p27KIP1|CDKN1B	7015-10728
p27KIP1|CDKN1B	RhoGDI alpha|ARHGDIA
p27KIP1|CDKN1B	CLCN7
898-1017	p27KIP1|CDKN1B
p27KIP1|CDKN1B	898-1017
p27KIP1|CDKN1B	IKK (cat)|CHUK|IKK-alpha|CHUK|IKK (cat)|IKBKB|IKK-beta|IKBKB
FKHR|FOXO1|PAX3/FKHR fusion|FOXO1|PAX3/FKHR fusion|PAX3|PAX3	p27KIP1|CDKN1B
p27KIP1|CDKN1B	FKHR|FOXO1|PAX3/FKHR fusion|FOXO1|PAX3/FKHR fusion|PAX3|PAX3
MLL/ENL fusion protein|KMT2A|MLL/MEN fusion protein|KMT2A|MLL1 (HRX)|KMT2A|ENL|MLLT1|MLL/ENL fusion protein|MLLT1	p27KIP1|CDKN1B
p27KIP1|CDKN1B	MLL/ENL fusion protein|KMT2A|MLL/MEN fusion protein|KMT2A|MLL1 (HRX)|KMT2A|ENL|MLLT1|MLL/ENL fusion protein|MLLT1
Stathmin|STMN1	p27KIP1|CDKN1B
p27KIP1|CDKN1B	Stathmin|STMN1
p27KIP1|CDKN1B	COPB|COPB1|Coatomer|COPB1
Importin (karyopherin)-alpha|KPNA6|Karyopherin alpha 6|KPNA6|Importin (karyopherin)-alpha|KPNA1|Karyopherin alpha 1|KPNA1|Importin (karyopherin)-alpha|KPNA2|Karyopherin alpha 2|KPNA2|Importin (karyopherin)-alpha|KPNA3|Karyopherin alpha 3|KPNA3|Importin (karyopherin)-alpha|KPNA4|Karyopherin alpha 4|KPNA4|Importin (karyopherin)-alpha|KPNA5|Karyopherin alpha 5|KPNA5	p27KIP1|CDKN1B
p27KIP1|CDKN1B	Importin (karyopherin)-alpha|KPNA6|Karyopherin alpha 6|KPNA6|Importin (karyopherin)-alpha|KPNA1|Karyopherin alpha 1|KPNA1|Importin (karyopherin)-alpha|KPNA2|Karyopherin alpha 2|KPNA2|Importin (karyopherin)-alpha|KPNA3|Karyopherin alpha 3|KPNA3|Importin (karyopherin)-alpha|KPNA4|Karyopherin alpha 4|KPNA4|Importin (karyopherin)-alpha|KPNA5|Karyopherin alpha 5|KPNA5
p27KIP1|CDKN1B	KNSL1|KIF11
p130|RBL2	p27KIP1|CDKN1B
p27KIP1|CDKN1B	p130|RBL2
p27KIP1|CDKN1B	ING4
p27KIP1|CDKN1B	Rod|KNTC1
p27KIP1|CDKN1B	Ccdc123|CEP89
p27KIP1|CDKN1B	VCP
p27KIP1|CDKN1B	FBXO7
p27KIP1|CDKN1B	UBADC1|UBAC1
p27KIP1|CDKN1B	CDX2
p27KIP1|CDKN1B	MCM4/6/7 complex|MCM7|MCM7
FOXM1	p27KIP1|CDKN1B
p27KIP1|CDKN1B	FOXM1
p27KIP1|CDKN1B	Aurora-A|AURKA
p27KIP1|CDKN1B	1017-1027
p27KIP1|CDKN1B	NUP50
p27KIP1|CDKN1B	CDK1 (p34)|CDK1
p27KIP1|CDKN1B	GORASP2(GRASP55)|GORASP2
p27KIP1|CDKN1B	Ran|RAN
CDK6	p27KIP1|CDKN1B
p27KIP1|CDKN1B	CDK6
CDK5	p27KIP1|CDKN1B
p27KIP1|CDKN1B	CDK5
CDK4	p27KIP1|CDKN1B
p27KIP1|CDKN1B	CDK4
p27KIP1|CDKN1B	CDC34
p27KIP1|CDKN1B	UBE2D2
ETV6(TEL1)|ETV6|ETV6/LYN fusion protein|ETV6|ETV6/NTRK3 fusion protein|ETV6|TEL/AML1B fusion protein|ETV6|ETV6/LYN fusion protein|LYN|Lyn|LYN	p27KIP1|CDKN1B
p27KIP1|CDKN1B	ETV6(TEL1)|ETV6|ETV6/LYN fusion protein|ETV6|ETV6/NTRK3 fusion protein|ETV6|TEL/AML1B fusion protein|ETV6|ETV6/LYN fusion protein|LYN|Lyn|LYN
SOX2	p27KIP1|CDKN1B
p27KIP1|CDKN1B	SOX2
p27KIP1|CDKN1B	Cyclin D1|CCND1|Cyclin D|CCND1|Cyclin D2|CCND2|Cyclin D|CCND2|Cyclin D3|CCND3|Cyclin D|CCND3
p27KIP1|CDKN1B	Hamartin|TSC1
p27KIP1|CDKN1B	Cyclin E2|CCNE2
p27KIP1|CDKN1B	PTEN
p27KIP1|CDKN1B	ANAPC13|APC/CDC20 complex|ANAPC13|APC/hCDH1 complex|ANAPC13|Anaphase-promoting complex (APC)|ANAPC13
p27KIP1|CDKN1B	MED18
p27KIP1|CDKN1B	Gemin5|GEMIN5
p27KIP1|CDKN1B	EGR1
p27KIP1|CDKN1B	FANCD2
p27KIP1|CDKN1B	14-3-3 zeta/delta|YWHAZ|14-3-3|YWHAZ
p27KIP1|CDKN1B	Cyclin D2|CCND2|Cyclin D|CCND2
Cyclin D1|CCND1|Cyclin D|CCND1	p27KIP1|CDKN1B
p27KIP1|CDKN1B	Cyclin D1|CCND1|Cyclin D|CCND1
p27KIP1|CDKN1B	MED6|TRAP/SMCC complex|MED6
p27KIP1|CDKN1B	Cyclin D3|CCND3|Cyclin D|CCND3
p27KIP1|CDKN1B	HEATR1
p27KIP1|CDKN1B	JNK(MAPK8-10)|MAPK8|JNK1(MAPK8)|MAPK8|MAPK8/9|MAPK8|JNK(MAPK8-10)|MAPK9|JNK2(MAPK9)|MAPK9|MAPK8/9|MAPK9|JNK(MAPK8-10)|MAPK10|JNK3(MAPK10)|MAPK10
p27KIP1|CDKN1B	p90RSK1|RPS6KA1|p90Rsk|RPS6KA1|p90RSK3(RPS6KA2)|RPS6KA2|p90Rsk|RPS6KA2|p90RSK2(RPS6KA3)|RPS6KA3|p90Rsk|RPS6KA3
p27KIP1|CDKN1B	Cyclin E|CCNE1|LMW-CCNE1|CCNE1
Alpha crystallin B|CRYAB|SCF (Fbx4/aB Crystallin) E3 ligase|CRYAB|FBX4|FBXO4|SCF (Fbx4/aB Crystallin) E3 ligase|FBXO4|Cul1/Rbx1 E3 ligase|SKP1|SCF (Fbx4/aB Crystallin) E3 ligase|SKP1|SKP1|Siah1/SIP/Ebi E3 ligase|SKP1|Cul1/Rbx1 E3 ligase|CUL1|Cullin 1|CUL1|SCF (Fbx4/aB Crystallin) E3 ligase|CUL1|Cul1/Rbx1 E3 ligase|RBX1|Cul2/Rbx1 E3 ligase|RBX1|Cul3/BACURD E3 ligase|RBX1|Cul3/KEAP1/Rbx1 E3 ligase|RBX1|Cul3/SPOP/Rbx1 E3 ligase|RBX1|Cul4/DDB1/Rbx1 E3 ligase|RBX1|Cul5/Rbx1 E3 ligase|RBX1|DDB1/RBX1/CUL4A/VPRBP|RBX1|RING-box protein 1|RBX1|SCF (Fbx4/aB Crystallin) E3 ligase|RBX1	p27KIP1|CDKN1B
p27KIP1|CDKN1B	Alpha crystallin B|CRYAB|SCF (Fbx4/aB Crystallin) E3 ligase|CRYAB|FBX4|FBXO4|SCF (Fbx4/aB Crystallin) E3 ligase|FBXO4|Cul1/Rbx1 E3 ligase|SKP1|SCF (Fbx4/aB Crystallin) E3 ligase|SKP1|SKP1|Siah1/SIP/Ebi E3 ligase|SKP1|Cul1/Rbx1 E3 ligase|CUL1|Cullin 1|CUL1|SCF (Fbx4/aB Crystallin) E3 ligase|CUL1|Cul1/Rbx1 E3 ligase|RBX1|Cul2/Rbx1 E3 ligase|RBX1|Cul3/BACURD E3 ligase|RBX1|Cul3/KEAP1/Rbx1 E3 ligase|RBX1|Cul3/SPOP/Rbx1 E3 ligase|RBX1|Cul4/DDB1/Rbx1 E3 ligase|RBX1|Cul5/Rbx1 E3 ligase|RBX1|DDB1/RBX1/CUL4A/VPRBP|RBX1|RING-box protein 1|RBX1|SCF (Fbx4/aB Crystallin) E3 ligase|RBX1
p27KIP1|CDKN1B	SFRS8|SFSWAP
2885-5058	1950-1956
VAV-1|VAV1	NF-AT5|NFAT5|NF-AT|NFAT5|NF-AT2(NFATC1)|NFATC1|NF-AT|NFATC1|NF-AT1(NFATC2)|NFATC2|NF-AT|NFATC2|NF-AT4(NFATC3)|NFATC3|NF-AT|NFATC3|NF-AT3(NFATC4)|NFATC4|NF-AT|NFATC4
VAV-1|VAV1	RhoGAP5|ARHGAP5
VAV-1|VAV1	RNUXA|PHAX
VAV-1|VAV1	SH3BP-2|SH3BP2
VAV-1|VAV1	SLAP|SLA
Ku70/80|XRCC6|Ku70|XRCC6|Ku70/80|XRCC5|Ku80|XRCC5	VAV-1|VAV1
VAV-1|VAV1	Ku70/80|XRCC6|Ku70|XRCC6|Ku70/80|XRCC5|Ku80|XRCC5
PLC-gamma 1|PLCG1|PLC-gamma|PLCG1|PLC-gamma 2|PLCG2|PLC-gamma|PLCG2	VAV-1|VAV1
VAV-1|VAV1	PLC-gamma 1|PLCG1|PLC-gamma|PLCG1|PLC-gamma 2|PLCG2|PLC-gamma|PLCG2
VAV-1|VAV1	AP-1|ATF2|ATF-2/c-Jun|ATF2|ATF-2|ATF2|ATF/CREB|ATF2|AP-1|FOS|JunD/c-Fos|FOS|c-Fos|FOS|c-Jun/c-Fos|FOS|AP-1|FOSB|FosB/JunB|FOSB|FosB|FOSB|AP-1|FOSL2|Fra-2|FOSL2|JunD/Fra-2|FOSL2|c-Jun/Fra-2|FOSL2|AP-1|JUN|ATF-2/c-Jun|JUN|c-Jun/Fra-1|JUN|c-Jun/Fra-2|JUN|c-Jun/c-Fos|JUN|c-Jun/c-Jun|JUN|c-Jun|JUN|AP-1|JUNB|FosB/JunB|JUNB|JunB/Fra-1|JUNB|JunB|JUNB|AP-1|JUND|JunD/Fra-1|JUND|JunD/Fra-2|JUND|JunD/c-Fos|JUND|JunD|JUND|AP-1|FOSL1|Fra-1|FOSL1|JunB/Fra-1|FOSL1|JunD/Fra-1|FOSL1|c-Jun/Fra-1|FOSL1
VAV-1|VAV1	CDC42
VAV-1|VAV1	MEK1(MAP2K1)|MAP2K1|MEK1/2|MAP2K1|MEK1/2|MAP2K2|MEK2(MAP2K2)|MAP2K2
VAV-1|VAV1	Rac2|RAC2
VAV-1|VAV1	IL-6|IL6
VAV-1|VAV1	6387-7852
VAV-1|VAV1	Lamin A/C|LMNA
VAV-1|VAV1	S100B
VAV-1|VAV1	PKC-theta|PRKCQ|PKC|PRKCQ
VAV-1|VAV1	PLC-gamma 1|PLCG1|PLC-gamma|PLCG1
VAV-1|VAV1	RacGAP1|RACGAP1
VAV-1|VAV1	ITGAM|Integrin|ITGAM|alpha-M/beta-2 integrin|ITGAM
VAV-1|VAV1	EED|PRC2 complex|EED
VAV-1|VAV1	IKK (cat)|CHUK|IKK-alpha|CHUK
VAV-1|VAV1	HSF1
VAV-1|VAV1	3937-7409
VAV-1|VAV1	CRK
VAV-1|VAV1	SIAH2
VAV-1|VAV1	Zyxin|ZYX
VAV-1|VAV1	Btk|BTK
VAV-1|VAV1	RhoG|RHOG
VAV-1|VAV1	867-7409
VAV-1|VAV1	LyGDI|ARHGDIB
VAV-1|VAV1	CNTF receptor|IL6ST|IL-11 receptor|IL6ST|IL-27 receptor|IL6ST|IL-6 receptor|IL6ST|LIF receptor|IL6ST|OSM receptor|IL6ST|gp130|IL6ST|IL-11 receptor|IL11RA|IL11RA
VAV-1|VAV1	CacyBP(SIP)|CACYBP|Siah1/SIP/Ebi E3 ligase|CACYBP|SIAH1|Siah1/SIP/Ebi E3 ligase|SIAH1|Cul1/Rbx1 E3 ligase|SKP1|SCF (Fbx4/aB Crystallin) E3 ligase|SKP1|SKP1|Siah1/SIP/Ebi E3 ligase|SKP1|Siah1/SIP/Ebi E3 ligase|TBL1X|TBL1X
BCR/ABL fusion protein|ABL1|c-Abl|ABL1	MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	BCR/ABL fusion protein|ABL1|c-Abl|ABL1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	Caspase-8|CASP8|p18 Casp-8|CASP8
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	TAF1|TAFs|TAF1|TFIID|TAF1|TAFII150|TAF2|TAFs|TAF2|TFIID|TAF2|TFTC complex|TAF2|TAF4 (TAFII130)|TAF4|TAFs|TAF4|TFIID|TAF4|TFTC complex|TAF4|TAF4B|TAFs|TAF4B|TFIID|TAF4B|TAF5|TAFs|TAF5|TFIID|TAF5|TFTC complex|TAF5|TAFII70|TAF6|TAFs|TAF6|TFIID|TAF6|TFTC complex|TAF6|TAFII55|TAF7|TAFs|TAF7|TFIID|TAF7|TFTC complex|TAF7|PCAF histone acetylase complex|TAF9|TAFs|TAF9|TFIID 31 kDa subunit|TAF9|TFIID|TAF9|TFTC complex|TAF9|PCAF histone acetylase complex|TAF10|TAFs|TAF10|TFIID 30 kDa subunit|TAF10|TFIID|TAF10|TFTC complex|TAF10|TAFII28|TAF11|TAFs|TAF11|TFIID|TAF11|PCAF histone acetylase complex|TAF12|TAF12|TAFs|TAF12|TFIID|TAF12|TFTC complex|TAF12|TAF13|TAFs|TAF13|TFIID|TAF13|TBP|TFIID|TBP|TFIIIB|TBP|TAF15|TAFs|TAF15|TFIID|TAF15
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	Bcl-XL|BCL2L1|Bcl-XS|BCL2L1
Galectin-3|LGALS3	MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	Galectin-3|LGALS3
TCF8|ZEB1	MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	TCF8|ZEB1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	CTGF|IGFBP7/8|CTGF
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	APC protein|APC
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	ErbB4(CTF)|ERBB4|ErbB4(ICD)|ERBB4|ErbB4|ERBB4
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	JNK(MAPK8-10)|MAPK8|JNK1(MAPK8)|MAPK8|MAPK8/9|MAPK8
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	GALNTL2|GALNT15
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	FADD
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	p120-catenin|CTNND1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	BCR/ABL fusion protein|ABL1|c-Abl|ABL1|BCR/ABL fusion protein|BCR|BCR
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	miR-200c-3p|MIR200C|miR-200c-5p|MIR200C|microRNA 200c|MIR200C
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	TLR5
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	TLR3
ISGF3|STAT1|STAT1/STAT2|STAT1|STAT1	MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	ISGF3|STAT1|STAT1/STAT2|STAT1|STAT1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	IKK-gamma|IKBKG
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	p53 (mitochondrial)|TP53|p53|TP53
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	Bax|BAX
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	KLF4
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	Rab-31|RAB31
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	miR-141-3p|MIR141|miR-141-5p|MIR141|microRNA 141|MIR141
NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA	MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	NF-kB p50/p65|RELA|NF-kB p52/p65|RELA|NF-kB p65/c-Rel|RELA|NF-kB p65/p65|RELA|NF-kB|RELA|RelA (p65 NF-kB subunit)|RELA
GSK3 alpha/beta|GSK3A|GSK3 alpha|GSK3A|GSK3 alpha/beta|GSK3B|GSK3 beta|GSK3B	MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	GSK3 alpha/beta|GSK3A|GSK3 alpha|GSK3A|GSK3 alpha/beta|GSK3B|GSK3 beta|GSK3B
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	p21|CDKN1A
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	HIF-1|HIF1A|HIF1A/ARNT2|HIF1A|HIF1A|ARNT2|HIF1A/ARNT2|ARNT2
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	TNF-alpha|TNF|sTNFA|TNF
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	TNF-R1 soluble|TNFRSF1A|TNF-R1|TNFRSF1A
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	ErbB2(ECD)|ERBB2|ErbB2|ERBB2
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	OSGEP
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	SNAIL1|SNAI1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	ErbB3|ERBB3
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	AL1A1|ALDH1A1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	ICAM1|sICAM1|ICAM1
MUC1-CT|MUC1|MUC1-NT|MUC1|MUC1	Plakoglobin|JUP
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	HSP40|DNAJB1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	SMRT|NCOR2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	WNK4
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Mcl-1|MCL1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	WNK2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	WNK1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	TPL2(MAP3K8)|MAP3K8
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Cyclophilin A|PPIA
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	ZNF364|RNF115
SH3RF|SH3RF1	AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	SH3RF|SH3RF1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	ENO1|ENO|ENO1|ENO2|ENO|ENO2|ENO3|ENO|ENO3
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Filamin A|FLNA|Filamin-A (CTF)|FLNA
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	ALK|EML4/ALK fusion protein|ALK|NPM/ALK fusion protein|ALK|NPM/ALK fusion protein|NPM1|Nucleophosmin|NPM1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	207-2932-4193
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	55580
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	LARP7
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	PUM2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	RHG7|DLC1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Cyclin Y|CCNY
HSP20|HSPB6	AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	HSP20|HSPB6
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	ORP-family|OSBPL11|OSBPL11
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	PP2A structural|PPP2R1A|PR65-alpha|PPP2R1A|PP2A structural|PPP2R1B|PPP2R1B
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	CXADR
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	MDH1
Ski|SKI	AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Ski|SKI
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	EZH2|PRC2 complex|EZH2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	ACTB|Actin cytoskeletal|ACTB|Actin|ACTB|BAF|ACTB|Dynactin complex|ACTB|PBAF|ACTB|Actin cytoplasmic 2|ACTG1|Actin cytoskeletal|ACTG1|Actin|ACTG1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	PDE3|PDE3B|PDE3B|PDE|PDE3B
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	GATA-2|GATA2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	NF45/90 complex|ILF3|NFAT-90|ILF3
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	NEURL1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	RIP140|NRIP1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	PLEKHF2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	BETA-PIX|ARHGEF7
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	PAX8/PPARgamma fusion protein|PPARG|PPAR-gamma/RXR-alpha|PPARG|PPAR-gamma|PPARG
CDC37	AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	CDC37
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Kinase MYT1|PKMYT1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Ephrin-A receptor 2|EPHA2|Ephrin-A receptors|EPHA2|Ephrin-A receptor 1|EPHA1|Ephrin-A receptors|EPHA1|Ephrin-A receptor 3|EPHA3|Ephrin-A receptors|EPHA3|Ephrin-A receptor 4|EPHA4|Ephrin-A receptors|EPHA4|Ephrin-A receptor 5|EPHA5|Ephrin-A receptors|EPHA5|Ephrin-A receptor 7|EPHA7|Ephrin-A receptors|EPHA7|Ephrin-A receptor 8|EPHA8|Ephrin-A receptors|EPHA8|Ephrin-A receptor 6|EPHA6|Ephrin-A receptors|EPHA6
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	ALDOA
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	ARHGEF2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	CD81
HSP27|HSPB1	AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	HSP27|HSPB1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	PHF20
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	p200RhoGAP|ARHGAP32
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Bcl-10|BCL10
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	MKK4/7|MAP2K7|MKK7 (MAP2K7)|MAP2K7|MEK4(MAP2K4)|MAP2K4|MKK4/7|MAP2K4
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	p70 S6 kinase1|RPS6KB1|p70 S6 kinases|RPS6KB1|p70 S6 kinase2|RPS6KB2|p70 S6 kinases|RPS6KB2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	207-26060
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	MSP|MST1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	PHF19
SETDB1	AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	SETDB1
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Tau (MAPT)|MAPT
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	MARK2
Bcl-2|BCL2	AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	Bcl-2|BCL2
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	PAK6
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	ARCGAP22|ARHGAP22
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	PAP-II|TRHDE
AKT(PKB)|AKT3|AKT3|AKT(PKB)|AKT1|AKT1|AKT(PKB)|AKT2|AKT2	207-3320
